logger,ring,sex,long_mva,lat_mva,date,Month,Month_num,year_retrieved,logger_type,Feather.ID,Period
M226,M82443,F,-3.349320149,57.39325056,18/04/2015,April,4,2015,Migratech,38,WinterSpring
M226,M82443,F,-3.019889055,57.08214489,19/04/2015,April,4,2015,Migratech,38,WinterSpring
M226,M82443,F,-2.479014631,57.27351494,20/04/2015,April,4,2015,Migratech,38,WinterSpring
M226,M82443,F,-2.020950323,57.50258387,21/04/2015,April,4,2015,Migratech,38,WinterSpring
M226,M82443,F,-2.125290951,56.8947219,22/04/2015,April,4,2015,Migratech,38,WinterSpring
M226,M82443,F,-2.768591575,55.20791123,23/04/2015,April,4,2015,Migratech,38,WinterSpring
M226,M82443,F,-3.429733329,54.60190078,24/04/2015,April,4,2015,Migratech,38,WinterSpring
M226,M82443,F,-2.652827702,54.60765091,25/04/2015,April,4,2015,Migratech,38,WinterSpring
M226,M82443,F,-2.44327363,55.90646913,26/04/2015,April,4,2015,Migratech,38,WinterSpring
M226,M82443,F,-2.300749544,56.0989386,27/04/2015,April,4,2015,Migratech,38,WinterSpring
M226,M82443,F,-3.058182506,56.21171898,28/04/2015,April,4,2015,Migratech,38,WinterSpring
M226,M82443,F,-3.391762408,56.40307835,29/04/2015,April,4,2015,Migratech,38,WinterSpring
M226,M82443,F,-3.033218931,56.82646141,30/04/2015,April,4,2015,Migratech,38,WinterSpring
M226,M82443,F,-2.965440071,57.21020269,01/05/2015,May,5,2015,Migratech,38,Summer
M226,M82443,F,-2.701486207,56.69027108,02/05/2015,May,5,2015,Migratech,38,Summer
M226,M82443,F,-2.740421824,56.00266903,03/05/2015,May,5,2015,Migratech,38,Summer
M226,M82443,F,-2.996643092,55.98064865,04/05/2015,May,5,2015,Migratech,38,Summer
M226,M82443,F,-2.714839481,56.25956535,05/05/2015,May,5,2015,Migratech,38,Summer
M226,M82443,F,-2.841597054,56.98524859,06/05/2015,May,5,2015,Migratech,38,Summer
M226,M82443,F,-2.252535733,56.81093243,07/05/2015,May,5,2015,Migratech,38,Summer
M226,M82443,F,-2.711845266,56.76073821,08/05/2015,May,5,2015,Migratech,38,Summer
M226,M82443,F,-2.499103321,56.05299462,09/05/2015,May,5,2015,Migratech,38,Summer
M226,M82443,F,-2.9800043,56.26349352,10/05/2015,May,5,2015,Migratech,38,Summer
M226,M82443,F,-2.440342115,56.40587044,11/05/2015,May,5,2015,Migratech,38,Summer
M226,M82443,F,-2.195558933,56.40747744,12/05/2015,May,5,2015,Migratech,38,Summer
M226,M82443,F,-2.061483172,56.30630822,13/05/2015,May,5,2015,Migratech,38,Summer
M226,M82443,F,-1.874875563,56.25822768,14/05/2015,May,5,2015,Migratech,38,Summer
M226,M82443,F,-1.995451729,56.73480607,15/05/2015,May,5,2015,Migratech,38,Summer
M226,M82443,F,-1.832763383,56.76639558,16/05/2015,May,5,2015,Migratech,38,Summer
M226,M82443,F,-2.275637528,56.44690049,17/05/2015,May,5,2015,Migratech,38,Summer
M226,M82443,F,-2.301949146,56.08093816,18/05/2015,May,5,2015,Migratech,38,Summer
M226,M82443,F,-2.51075708,56.20441197,19/05/2015,May,5,2015,Migratech,38,Summer
M226,M82443,F,-2.372181445,56.21740231,20/05/2015,May,5,2015,Migratech,38,Summer
M226,M82443,F,-2.464127452,56.27901052,21/05/2015,May,5,2015,Migratech,38,Summer
M226,M82443,F,-2.433604929,56.02431196,22/05/2015,May,5,2015,Migratech,38,Summer
M226,M82443,F,-2.259730006,56.07820515,23/05/2015,May,5,2015,Migratech,38,Summer
M226,M82443,F,-2.696956475,55.92619474,24/05/2015,May,5,2015,Migratech,38,Summer
M226,M82443,F,-2.064308593,56.08156928,26/05/2015,May,5,2015,Migratech,38,Summer
M226,M82443,F,-2.410529964,55.9907397,27/05/2015,May,5,2015,Migratech,38,Summer
M226,M82443,F,-2.303499976,55.96765019,29/05/2015,May,5,2015,Migratech,38,Summer
M226,M82443,F,-2.866366008,55.70456411,30/05/2015,May,5,2015,Migratech,38,Summer
M226,M82443,F,-3.953388371,55.73890411,25/06/2014,June,6,2015,Migratech,38,Summer
M226,M82443,F,-2.909379249,55.77470467,26/06/2014,June,6,2015,Migratech,38,Summer
M226,M82443,F,-2.225553984,55.81114727,27/06/2014,June,6,2015,Migratech,38,Summer
M226,M82443,F,-1.556144668,55.79244831,29/06/2014,June,6,2015,Migratech,38,Summer
M226,M82443,F,-2.209848621,56.18454304,30/06/2014,June,6,2015,Migratech,38,Summer
M226,M82443,F,-1.745929125,55.04344282,04/06/2015,June,6,2015,Migratech,38,Summer
M226,M82443,F,-1.514579113,54.97555969,05/06/2015,June,6,2015,Migratech,38,Summer
M226,M82443,F,-0.735661384,54.53543975,12/06/2015,June,6,2015,Migratech,38,Summer
M226,M82443,F,-2.521736904,56.47759305,01/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-3.676987183,56.62631458,02/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-3.771771752,56.23560461,03/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-4.441829518,56.27291722,04/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-3.400782664,56.49866447,05/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-3.615794605,56.99340209,06/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-3.553645562,56.87965267,07/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-3.904336382,56.77093231,08/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-3.496119626,56.83400105,09/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-2.80270847,57.05074611,10/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-2.017079067,56.77599794,11/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-1.559283278,56.20854266,12/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-1.874824542,56.14928689,13/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-1.386072187,56.13649835,14/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-1.518739918,56.57502517,15/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-1.818348193,56.72160675,16/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-2.126236804,56.62176894,17/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-2.654488559,56.42547558,18/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-2.551949152,55.98397675,19/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-3.807191229,56.62401867,20/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-3.085331451,56.57892644,21/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-2.405871103,56.3315995,22/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-1.257736866,55.37696786,23/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-0.775193476,54.82191571,24/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-0.348678335,54.81451402,25/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-0.853173278,55.64481034,26/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-1.394211962,56.68276055,27/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-1.832291283,57.45120329,28/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-1.804296204,57.57092437,29/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-1.585547225,57.04853807,30/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-2.026267423,56.2080389,31/07/2014,July,7,2015,Migratech,38,Autumn
M226,M82443,F,-1.8357566,55.23200579,01/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-1.890876448,55.21464305,02/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-1.992895605,55.86442515,03/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-2.355141202,56.40609986,04/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-2.421332209,56.32602609,05/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-2.059725164,56.29361678,06/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-1.905877388,55.96157875,07/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-2.585514724,56.0262755,08/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-2.236165326,55.25928031,09/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-2.524765057,55.23959285,10/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-0.915856409,54.12799982,11/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-0.852639977,54.39354804,12/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,0.25176702,54.01711974,13/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-0.148444677,54.45763782,14/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-0.697817803,54.72312149,15/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-1.631661082,55.47966015,16/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-2.36722133,56.24033239,17/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-1.932012358,56.03449088,18/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-1.840240256,55.8811087,19/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-1.741576108,56.02172116,20/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-1.581083016,56.1836172,21/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-1.061354975,55.94568035,22/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-1.039084908,56.35035982,23/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-1.29845978,56.81193767,24/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-1.760214801,57.33576565,25/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-2.18258748,56.87739273,26/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-2.862069786,55.54720579,27/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-3.430028894,54.91504958,28/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-3.240274324,54.5961153,29/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-3.243404415,55.40179508,30/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-2.838070531,55.28531052,31/08/2014,August,8,2015,Migratech,38,Autumn
M226,M82443,F,-2.937665814,55.43125888,01/09/2014,September,9,2015,Migratech,38,Autumn
M226,M82443,F,-2.54084148,55.15453899,02/09/2014,September,9,2015,Migratech,38,Autumn
M226,M82443,F,-2.237515911,55.17580506,03/09/2014,September,9,2015,Migratech,38,Autumn
M226,M82443,F,-1.611107012,54.94885246,04/09/2014,September,9,2015,Migratech,38,Autumn
M226,M82443,F,-1.495837882,55.34073982,05/09/2014,September,9,2015,Migratech,38,Autumn
M226,M82443,F,-2.274127637,55.55462068,06/09/2014,September,9,2015,Migratech,38,Autumn
M226,M82443,F,-3.67105883,53.92503685,20/10/2014,October,10,2015,Migratech,38,Autumn
M226,M82443,F,-3.987058377,53.64997141,21/10/2014,October,10,2015,Migratech,38,Autumn
M226,M82443,F,-3.993534511,53.12897167,22/10/2014,October,10,2015,Migratech,38,Autumn
M226,M82443,F,-3.908802904,53.46408865,23/10/2014,October,10,2015,Migratech,38,Autumn
M226,M82443,F,-4.065427917,53.34323058,24/10/2014,October,10,2015,Migratech,38,Autumn
M226,M82443,F,-4.340574246,54.43582131,25/10/2014,October,10,2015,Migratech,38,Autumn
M226,M82443,F,-4.145527597,56.86840942,26/10/2014,October,10,2015,Migratech,38,Autumn
M226,M82443,F,-4.095242821,57.57120073,27/10/2014,October,10,2015,Migratech,38,Autumn
M226,M82443,F,-3.883953507,57.15581892,28/10/2014,October,10,2015,Migratech,38,Autumn
M226,M82443,F,-4.099805001,55.69509894,29/10/2014,October,10,2015,Migratech,38,Autumn
M226,M82443,F,-3.733792356,55.01539512,30/10/2014,October,10,2015,Migratech,38,Autumn
M226,M82443,F,-3.252662605,54.89698559,31/10/2014,October,10,2015,Migratech,38,Autumn
M226,M82443,F,-2.910447736,54.87737764,01/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-3.202308492,54.72942354,02/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-3.531014777,54.44576253,03/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-3.630627631,54.19347221,04/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-3.727016709,54.37175599,05/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.264022329,53.79655844,06/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.620988132,53.86621322,07/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-5.062888156,53.35610695,08/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.910055717,53.92467444,09/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.754318961,54.16232731,10/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-5.44604434,53.68260201,11/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-6.230581778,53.55116776,12/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-6.487211538,53.7065581,13/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-6.151512674,54.3319116,14/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-5.55635202,54.72902084,15/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-5.084507374,54.35796877,16/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.459365831,53.51780423,17/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.200112718,52.57529899,18/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.309382162,52.15564315,19/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.106438895,53.16014678,20/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.227079145,53.60615248,21/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.268934633,53.43175179,22/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.202851605,52.91523868,23/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.400412626,52.59573628,24/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.151532154,53.46225644,25/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.195710989,53.78611392,26/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-3.549720594,54.28097583,27/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-3.215703451,54.1160127,28/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-3.58703822,53.62526982,29/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-3.634598435,53.59196902,30/11/2014,November,11,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.304451206,53.19484122,01/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.038990903,53.58824725,02/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.15483997,53.4374234,03/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.268957475,53.26271737,04/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.293688349,52.82860167,05/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.274234653,52.50180965,06/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-3.947399767,52.68836051,07/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-3.362062188,53.32600922,08/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-3.439555726,53.14170659,09/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-2.2319799,54.07712354,10/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-2.681783136,53.70806767,11/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-2.475754325,54.26013767,12/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.015600903,53.49457859,13/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.417885771,53.87123805,14/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.271753802,54.48560651,15/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-3.089940158,55.21082787,16/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-2.962147557,54.94156425,17/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-3.730334652,54.08026636,18/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.446057167,53.70887354,19/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.703568855,54.07749044,20/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.351066654,54.702176,21/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.416322279,54.42026772,22/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-3.942098858,53.92674203,23/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.167854403,53.42218674,24/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-3.933529789,53.98450532,25/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.421917956,54.04558821,26/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-4.480484984,53.96011777,27/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-5.163060742,52.81414048,28/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-5.125200588,52.76407398,29/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-5.468568918,53.21532006,30/12/2014,December,12,2015,Migratech,38,WinterSpring
M226,M82443,F,-5.496972816,53.97263835,31/12/2014,December,12,2015,Migratech,38,WinterSpring
B693,M82428,Unknown,4.833329813,55.89912964,01/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,4.204416864,55.53779257,02/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,3.434083856,54.92095259,03/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,3.844747144,55.18222653,04/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,3.417740052,55.14195612,05/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,3.017919255,55.02890592,06/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,2.47570014,54.7608836,07/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,3.127814269,55.16308568,08/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,3.226970311,54.85044946,09/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,2.974481842,54.39568303,10/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,2.559877062,54.07071775,11/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,1.997696768,54.22809112,12/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,1.780144233,54.90330628,13/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,1.533247734,55.43883754,14/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,1.248307918,55.16054505,15/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,1.101386959,54.67144379,16/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,1.186350438,54.60696538,17/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,1.456989141,54.78763774,18/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,2.26567144,55.71398604,19/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,1.964373852,55.65656797,20/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,2.308841419,56.36177691,21/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,1.824049556,55.71968101,22/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,2.351178858,56.11267261,23/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,2.473162465,56.30466358,24/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,2.81398511,56.48759738,25/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,3.144570234,56.53339905,26/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,2.696732838,55.70839902,27/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,1.91744056,55.42652114,28/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,1.379348392,55.05926975,29/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,1.236570779,54.52796752,31/01/2014,January,1,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,1.839873576,53.31515671,01/02/2014,February,2,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,1.750173506,51.88321431,02/02/2014,February,2,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,1.956566215,51.59361074,03/02/2014,February,2,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,2.158389685,52.0699668,04/02/2014,February,2,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,3.089540137,53.21968962,05/02/2014,February,2,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,3.634361922,54.17350628,06/02/2014,February,2,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,3.116248346,54.43483809,07/02/2014,February,2,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,2.673870274,54.10414483,08/02/2014,February,2,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,3.164311108,53.46871286,09/02/2014,February,2,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,4.663539693,53.88220311,10/02/2014,February,2,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,5.206394703,53.76314677,11/02/2014,February,2,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,5.030163542,53.5454837,12/02/2014,February,2,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,4.94109499,53.77853599,13/02/2014,February,2,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,4.345064014,53.16277593,14/02/2014,February,2,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,4.832608082,54.9319914,15/02/2014,February,2,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,4.154837859,53.78304844,16/02/2014,February,2,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,4.173435399,53.72912039,17/02/2014,February,2,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,3.424630596,52.49415713,18/02/2014,February,2,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,3.204627819,52.8827195,19/02/2014,February,2,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,2.729013782,51.69934084,20/02/2014,February,2,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,2.461701901,50.13934272,21/02/2014,February,2,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,2.974978664,51.11322603,22/02/2014,February,2,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,1.714385518,54.13686474,23/02/2014,February,2,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,0.163877957,56.41305692,06/04/2014,April,4,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,-2.170029927,55.9339092,07/04/2014,April,4,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,-2.008207268,56.10032178,08/04/2014,April,4,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,-1.745308669,55.77974355,10/04/2014,April,4,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,-1.846511948,56.84884941,11/04/2014,April,4,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,-1.799734207,57.62561989,12/04/2014,April,4,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,-1.943858883,58.66285606,13/04/2014,April,4,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,-1.894110148,58.2088523,15/04/2014,April,4,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,-2.306122018,57.0594548,16/04/2014,April,4,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,-2.563152883,57.14032456,17/04/2014,April,4,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,-2.513697261,57.85273703,18/04/2014,April,4,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,-2.531922773,58.23738387,19/04/2014,April,4,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,-2.92707882,57.39223374,20/04/2014,April,4,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,-2.864954106,56.08254912,21/04/2014,April,4,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,-2.430036563,54.97148857,22/04/2014,April,4,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,-2.36272895,54.84465273,23/04/2014,April,4,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,-2.180421928,54.49629777,24/04/2014,April,4,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,-2.733776962,54.39603836,25/04/2014,April,4,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,-2.653289709,54.26796531,26/04/2014,April,4,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,-1.844870655,53.75907425,27/04/2014,April,4,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,-1.614571187,53.78722292,28/04/2014,April,4,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,-1.060570645,53.56000613,29/04/2014,April,4,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,-2.178998727,54.39449104,30/04/2014,April,4,2014,Migratech,39,WinterSpring
B693,M82428,Unknown,-3.441794778,54.36679114,01/05/2014,May,5,2014,Migratech,39,Summer
B693,M82428,Unknown,-3.565300679,53.95319038,02/05/2014,May,5,2014,Migratech,39,Summer
B693,M82428,Unknown,-4.718943943,52.87762549,05/05/2014,May,5,2014,Migratech,39,Summer
B693,M82428,Unknown,-2.976996114,52.74731073,08/05/2014,May,5,2014,Migratech,39,Summer
B693,M82428,Unknown,-1.943992791,51.66802589,11/05/2014,May,5,2014,Migratech,39,Summer
B693,M82428,Unknown,-0.247008975,51.73410082,15/05/2014,May,5,2014,Migratech,39,Summer
B693,M82428,Unknown,0.025281783,50.52197229,18/05/2014,May,5,2014,Migratech,39,Summer
B693,M82428,Unknown,-1.418487355,50.98211104,20/05/2014,May,5,2014,Migratech,39,Summer
B693,M82428,Unknown,-3.73050084,50.98708929,21/05/2014,May,5,2014,Migratech,39,Summer
B693,M82428,Unknown,-3.798958984,51.06383473,25/05/2014,May,5,2014,Migratech,39,Summer
B693,M82428,Unknown,-4.25367734,51.56727,26/05/2014,May,5,2014,Migratech,39,Summer
B693,M82428,Unknown,-2.541397103,52.23763213,27/05/2014,May,5,2014,Migratech,39,Summer
B693,M82428,Unknown,-3.256041421,52.57380258,28/05/2014,May,5,2014,Migratech,39,Summer
B693,M82428,Unknown,-3.152120118,52.98602353,29/05/2014,May,5,2014,Migratech,39,Summer
