logger,ring,sex,long_mva,lat_mva,time,TimeDiff,Distadj,DistCol,date,day,Month,year,year_retrieved,sun,logger_type,Feather_Number,Period
6451,M84573,M,-2.1,56.59333333,828.125,47.925,66.19387525,53.76617981,05/07/2007,5,July,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,-2.276666667,57.21666667,924.325,96.2,70.24279085,116.6453813,09/07/2007,9,July,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,-3.138333333,57.18333333,948.2583333,23.93333333,52.21589874,117.3990205,10/07/2007,10,July,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,-3.116666667,56.78333333,972.3166667,24.05833333,44.56330398,75.71201897,11/07/2007,11,July,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,-2.626666667,56.715,1020.333333,48.01666667,30.92899242,59.75953233,13/07/2007,13,July,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,-2.15,56.935,1068.166667,47.83333333,38.0421007,87.59455808,15/07/2007,15,July,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,-1.563333333,56.585,1116.233333,48.06666667,52.976415,75.81932029,17/07/2007,17,July,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,-1.563333333,55.99666667,1140.216667,23.98333333,65.50921068,64.72297503,18/07/2007,18,July,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,-1.741666667,55.90833333,1212.183333,71.96666667,14.86057836,58.75955695,21/07/2007,21,July,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,-2.008333333,56.10833333,1260.275,48.09166667,27.79541872,34.60272662,23/07/2007,23,July,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,-2.52,56.32666667,1284.283333,24.00833333,39.98396045,16.43633548,24/07/2007,24,July,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,-2.62,56.54666667,1308.283333,24,25.26169547,41.05633729,25/07/2007,25,July,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,-2.366666667,56.91,1356.3,48.01666667,43.32907866,82.0651837,27/07/2007,27,July,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,-1.681666667,56.77166667,1380.233333,23.93333333,44.55398598,84.8739385,28/07/2007,28,July,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,-1.833333333,56.97166667,1404.133333,23.9,24.11556079,98.54461563,29/07/2007,29,July,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,-2.076666667,56.885,1428.325,24.19166667,17.68236005,83.73098727,30/07/2007,30,July,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,-2.718333333,57.29166667,1476.275,47.95,59.70172203,124.217633,01/08/2007,1,August,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,-2.401666667,57.01333333,1500.266667,23.99166667,36.44264409,93.24008047,02/08/2007,2,August,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,-1.398333333,55.98666667,1524.266667,24,129.9471617,74.86160112,03/08/2007,3,August,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,-0.336666667,55.50666667,1548.066667,23.8,85.44610188,157.6131321,04/08/2007,4,August,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,0.741666667,54.855,1572.05,23.98333333,99.90962359,254.8972695,05/08/2007,5,August,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,0.715,55.02333333,1596.033333,23.98333333,18.81704812,242.7339764,06/08/2007,6,August,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,1.188333333,54.81,1620.058333,24.025,38.53974844,281.1724968,07/08/2007,7,August,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,1.405,54.81833333,1643.95,23.89166667,13.96025458,292.260092,08/08/2007,8,August,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,1.475,54.86,1715.983333,72.03333333,6.46078637,293.5867565,11/08/2007,11,August,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,1.337222222,54.54222222,1740.033333,24.05,36.47249588,306.5484901,12/08/2007,12,August,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,1.273888889,54.42388889,1787.961111,47.92777778,13.7969499,311.7016063,14/08/2007,14,August,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,1.850555556,54.12388889,1835.983333,48.02222222,50.26252642,361.9574777,16/08/2007,16,August,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,1.631666667,53.535,1859.908333,23.925,67.11016652,398.3767986,17/08/2007,17,August,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,1.461666667,52.92166667,1884,24.09166667,69.19585683,445.8607647,18/08/2007,18,August,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,0.873333333,52.73,1908,24,45.02957007,443.4704248,19/08/2007,19,August,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,0.778333333,53.02666667,1932.016667,24.01666667,33.62808478,411.5660582,20/08/2007,20,August,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,1,53.04833333,1956,23.98333333,15.06341661,417.1651765,21/08/2007,21,August,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,1.098333333,52.70666667,1979.95,23.95,38.59409506,453.1819674,22/08/2007,22,August,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,1.167777778,52.65,2003.983333,24.03333333,7.862874976,460.9919688,23/08/2007,23,August,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,0.961111111,53.27333333,2027.977778,23.99444444,70.74435215,394.6903109,24/08/2007,24,August,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,0.953333333,54.07777778,2051.983333,24.00555556,89.53529012,323.5127556,25/08/2007,25,August,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,1.255555556,54.21111111,2099.966667,47.98333333,24.70441726,326.6810303,27/08/2007,27,August,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,1.300555556,53.53777778,2123.9,23.93333333,75.00220833,384.1471418,28/08/2007,28,August,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,1.928333333,53.14166667,2147.95,24.05,60.76115086,444.6882989,29/08/2007,29,August,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,2.206666667,53.365,2171.825,23.875,31.03016878,437.8778975,30/08/2007,30,August,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,2.838333333,53.535,2195.825,24,46.03372892,454.1292015,31/08/2007,31,August,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,2.968333333,53.37833333,2219.808333,23.98333333,19.45743709,472.3427028,01/09/2007,1,September,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,2.79,53.555,2243.783333,23.975,22.95348146,450.2639978,02/09/2007,2,September,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,2.013333333,54.30166667,2267.833333,24.05,97.51558653,357.6340898,03/09/2007,3,September,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,1.243333333,55.13333333,2291.95,24.11666667,105.0377578,265.6404981,04/09/2007,4,September,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,1.633333333,54.64833333,2315.925,23.975,59.50852842,314.9943968,05/09/2007,5,September,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,2.25,53.025,2339.741667,23.81666667,185.1827477,468.3602371,06/09/2007,6,September,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,2.796666667,51.46166667,3395.583333,1055.841667,177.916135,631.8648346,20/10/2007,20,October,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,2.513333333,51.505,3443.583333,48,20.26385095,617.5535506,22/10/2007,22,October,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,2.49,52.66833333,3491.566667,47.98333333,129.4528039,509.4483618,24/10/2007,24,October,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,2.653333333,54.11166667,3515.575,24.00833333,161.000751,403.6787157,25/10/2007,25,October,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,2.395,54.02833333,3539.541667,23.96666667,19.28858788,396.0734096,26/10/2007,26,October,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,2.766666667,54.08666667,3563.616667,24.075,25.18986349,411.2836683,27/10/2007,27,October,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,2.663333333,53.51833333,3588.491667,24.875,63.62155241,446.9213419,28/10/2007,28,October,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,2.545,53.03666667,3612.558333,24.06666667,54.18343301,480.1885236,29/10/2007,29,October,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,1.963333333,52.07833333,3636.633333,24.075,113.7031733,543.3292107,30/10/2007,30,October,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,1.615,51.87833333,3732.616667,95.98333333,32.68124509,550.8937437,03/11/2007,3,November,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,2.271666667,52.815,3756.625,24.00833333,113.4257529,487.5117196,04/11/2007,4,November,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,2.358333333,52.50833333,3780.5,23.875,34.62596912,518.3120905,05/11/2007,5,November,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,2.14,53.145,3804.6,24.1,72.36243205,453.378962,06/11/2007,6,November,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,1.548333333,52.76333333,3828.658333,24.05833333,58.1827918,463.7662018,07/11/2007,7,November,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,1.565,52.81333333,3852.625,23.96666667,5.676590598,459.7488754,08/11/2007,8,November,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,1.896666667,52.04333333,3876.6,23.975,88.60213496,544.3355148,09/11/2007,9,November,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,2.105,51.13833333,3900.6,24,101.7196493,639.6388717,10/11/2007,10,November,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,2.121666667,51.84,3924.583333,23.98333333,78.07434803,571.6820318,11/11/2007,11,November,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,2.141666667,51.25666667,3972.6,48.01666667,64.91576516,629.1077199,13/11/2007,13,November,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,2.17,51.57166667,3996.608333,24.00833333,35.10109205,599.2303006,14/11/2007,14,November,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,2.351666667,51.51166667,4020.591667,23.98333333,14.26222651,611.2585576,15/11/2007,15,November,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,2.303333333,52.23,4068.575,47.98333333,79.99457513,541.5682808,17/11/2007,17,November,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,1.761666667,52.78,4092.633333,24.05833333,71.40350628,470.2794815,18/11/2007,18,November,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,1.566666667,52.595,4164.716667,72.08333333,24.44772148,480.1956807,21/11/2007,21,November,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,1.631666667,52.245,4188.633333,23.91666667,39.1966109,515.803622,22/11/2007,22,November,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,2.326666667,51.88166667,4212.633333,24,62.49933757,575.0189376,23/11/2007,23,November,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,2.148333333,51.77,4236.591667,23.95833333,17.47958217,579.3314144,24/11/2007,24,November,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,2.285,52.29333333,4260.675,24.08333333,58.98074678,535.0247517,25/11/2007,25,November,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,1.861666667,52.20333333,4284.616667,23.94166667,30.59773748,527.825822,26/11/2007,26,November,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,2.066666667,52.53333333,4308.691667,24.075,39.28566707,504.5949477,27/11/2007,27,November,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,1.788333333,52.19333333,4332.65,23.95833333,42.31829503,526.1937686,28/11/2007,28,November,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,1.791666667,52.82666667,4356.683333,24.03333333,70.47580888,467.1839713,29/11/2007,29,November,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,2.018333333,52.645,4380.7,24.01666667,25.35942483,492.5290076,30/11/2007,30,November,2007,2008,-4.5,BAS,66,Autumn
6451,M84573,M,2.125,52.86166667,4404.633333,23.93333333,25.16367043,477.3611196,01/12/2007,1,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,2.698333333,52.84166667,4428.683333,24.05,38.68777002,503.3557492,02/12/2007,2,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,2.47,53.37333333,4452.616667,23.93333333,61.11223942,449.1938971,03/12/2007,3,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,2.18,53.71333333,4476.683333,24.06666667,42.44407971,408.8185714,04/12/2007,4,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,1.345,54.31166667,4500.766667,24.08333333,86.20571607,323.3857362,05/12/2007,5,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,1.25,54.02666667,4524.8,24.03333333,32.32385681,340.9302338,06/12/2007,6,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,2.115,53.63333333,4548.733333,23.93333333,71.83452145,412.0315858,07/12/2007,7,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,2.701666667,52.74333333,4572.616667,23.88333333,106.5276831,511.8891036,08/12/2007,8,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,2.618333333,52.73833333,4596.7,24.08333333,5.655648615,508.7521866,09/12/2007,9,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,1.918333333,52.495,4620.775,24.075,54.59852608,502.4865449,10/12/2007,10,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,1.408333333,52.44,4644.775,24,35.1958752,489.3939612,11/12/2007,11,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,0.908333333,52.54166667,4668.825,24.05,35.79678682,463.0681775,12/12/2007,12,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,0.671666667,53.325,4692.883333,24.05833333,88.61373902,379.4282767,13/12/2007,13,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,1.331666667,53.79333333,4716.858333,23.975,68.04162312,363.6728078,14/12/2007,14,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,1.795,53.18833333,4740.716667,23.85833333,74.02379827,435.07163,15/12/2007,15,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,2.55,52.40166667,4764.833333,24.11666667,101.2770966,535.5814316,16/12/2007,16,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,2.526666667,51.68166667,4788.716667,23.88333333,80.1290563,601.2044466,17/12/2007,17,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,2.898333333,51.67666667,4812.741667,24.025,25.71339287,615.4855041,18/12/2007,18,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,2.7,51.89666667,4836.775,24.03333333,28.04404198,587.5210492,19/12/2007,19,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,2.531666667,52.22,4860.791667,24.01666667,37.78402925,551.2950618,20/12/2007,20,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,2.74,52.36833333,4884.808333,24.01666667,21.78225159,546.273199,21/12/2007,21,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,2.446666667,52.01666667,4908.75,23.94166667,43.9720035,566.7805774,22/12/2007,22,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,2.321666667,52.215,4932.875,24.125,23.67138042,543.6522377,23/12/2007,23,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,2.258333333,52.67833333,4956.858333,23.98333333,51.73730862,499.0620024,24/12/2007,24,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,2.466666667,53.105,4980.8,23.94166667,49.5083739,471.0100122,25/12/2007,25,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,2.403333333,52.91,5004.85,24.05,22.11334955,484.7884891,26/12/2007,26,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,1.985,52.66666667,5028.891667,24.04166667,39.1123735,489.2589427,27/12/2007,27,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,1.898333333,52.38833333,5052.908333,24.01666667,31.52575222,511.6873389,28/12/2007,28,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,2.27,52.43333333,5076.9,23.99166667,25.78191315,521.617941,29/12/2007,29,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,2.475,52.49,5100.841667,23.94166667,15.29408456,524.6427699,30/12/2007,30,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,2.898333333,52.84,5124.891667,24.05,48.34490214,512.306981,31/12/2007,31,December,2007,2008,-4.5,BAS,66,Other
6451,M84573,M,2.703333333,52.21166667,5148.833333,23.94166667,71.16072391,558.8344681,01/01/2008,1,January,2008,2008,-4.5,BAS,66,Other
6451,M84573,M,2.895,52.05166667,5172.916667,24.08333333,22.1180538,580.9506459,02/01/2008,2,January,2008,2008,-4.5,BAS,66,Other
6451,M84573,M,2.595,51.63833333,5244.891667,71.975,50.42258937,607.7905671,05/01/2008,5,January,2008,2008,-4.5,BAS,66,Other
6451,M84573,M,2.575,51.74833333,5268.941667,24.05,12.3166514,596.6768027,06/01/2008,6,January,2008,2008,-4.5,BAS,66,Other
6451,M84573,M,2.435,51.90166667,5292.95,24.00833333,19.60173438,577.099188,07/01/2008,7,January,2008,2008,-4.5,BAS,66,Other
6451,M84573,M,2.71,52.275,5316.941667,23.99166667,45.61682368,553.3961635,08/01/2008,8,January,2008,2008,-4.5,BAS,66,Other
6451,M84573,M,2.773333333,52.795,5340.9,23.95833333,58.02365969,510.5871721,09/01/2008,9,January,2008,2008,-4.5,BAS,66,Other
6451,M84573,M,3.015,53.18666667,5364.966667,24.06666667,46.51001195,489.4746949,10/01/2008,10,January,2008,2008,-4.5,BAS,66,Other
6451,M84573,M,2.563333333,53.24333333,5388.916667,23.95,30.82475536,463.9670509,11/01/2008,11,January,2008,2008,-4.5,BAS,66,Other
6451,M84573,M,2.291666667,53.26666667,5413,24.08333333,18.31630762,449.7921256,12/01/2008,12,January,2008,2008,-4.5,BAS,66,Other
6451,M84573,M,1.753333333,53.05333333,5437.025,24.025,43.1307561,445.2736936,13/01/2008,13,January,2008,2008,-4.5,BAS,66,Other
6451,M84573,M,1.166666667,53.03,5461.033333,24.00833333,39.43471928,424.8792784,14/01/2008,14,January,2008,2008,-4.5,BAS,66,Other
6451,M84573,M,1.368333333,53.11,5485.15,24.11666667,16.18592637,425.0332887,15/01/2008,15,January,2008,2008,-4.5,BAS,66,Other
6451,M84573,M,1.248333333,53.06833333,5509,23.85,9.281220639,424.3253112,16/01/2008,16,January,2008,2008,-4.5,BAS,66,Other
6451,M84573,M,2.236666667,53.25833333,5533.075,24.075,69.40215243,448.0407661,17/01/2008,17,January,2008,2008,-4.5,BAS,66,Other
6451,M84573,M,2.58,53.085,5556.966667,23.89166667,29.98698651,477.7150861,18/01/2008,18,January,2008,2008,-4.5,BAS,66,Other
6451,M84573,M,2.753333333,52.97,5676.983333,120.0166667,17.29272769,495.0071156,23/01/2008,23,January,2008,2008,-4.5,BAS,66,Other
6451,M84573,M,2.313333333,52.025,5701.066667,24.08333333,109.3193522,561.0322316,24/01/2008,24,January,2008,2008,-4.5,BAS,66,Other
6451,M84573,M,1.891666667,51.66833333,5725.083333,24.01666667,49.18534205,580.5099189,25/01/2008,25,January,2008,2008,-4.5,BAS,66,Other
6451,M84573,M,2.073333333,51.60666667,5749.066667,23.98333333,14.32674709,592.5664259,26/01/2008,26,January,2008,2008,-4.5,BAS,66,Other
6451,M84573,M,2.211666667,51.80333333,5773.041667,23.975,23.87980742,578.3542577,27/01/2008,27,January,2008,2008,-4.5,BAS,66,Other
6451,M84573,M,2.345,51.79333333,5797.066667,24.025,9.265207593,584.0536935,28/01/2008,28,January,2008,2008,-4.5,BAS,66,Other
6451,M84573,M,1.971666667,51.87833333,5821.05,23.98333333,27.41629462,562.794842,29/01/2008,29,January,2008,2008,-4.5,BAS,66,Other
6453,M84575,M,-1.781666667,56.42166667,804.175,23.875,28.95976729,54.6489537,04/07/2007,4,July,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-0.961666667,56.945,876.1166667,71.94166667,76.95116257,129.5823233,07/07/2007,7,July,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-1,57.40333333,900.1333333,24.01666667,51.09400749,165.9116918,08/07/2007,8,July,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-1.403333333,57.48333333,924.1833333,24.05,25.80594632,161.1283522,09/07/2007,9,July,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-2.118333333,57.05666667,948.2083333,24.025,64.17507827,101.152206,10/07/2007,10,July,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-2.455,56.36833333,972.2916667,24.08333333,79.37337294,21.78050504,11/07/2007,11,July,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-2.321666667,56.28833333,996.2666667,23.975,12.14021437,18.60137619,12/07/2007,12,July,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-1.783333333,56.64833333,1020.183333,23.91666667,52.03679319,70.41799666,13/07/2007,13,July,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-1.58,56.54333333,1068.183333,48,17.10904625,72.32657956,15/07/2007,15,July,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-1.283333333,56.22333333,1092.233333,24.05,40.06812596,78.76561608,16/07/2007,16,July,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-1.49,55.61666667,1140.133333,47.9,68.77115749,91.2722941,18/07/2007,18,July,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-1.241666667,55.92666667,1212.233333,72.1,37.87035732,86.25858677,21/07/2007,21,July,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-1.528333333,56.205,1260.191667,47.95833333,35.76623532,63.48787393,23/07/2007,23,July,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-1.645,56.45666667,1284.191667,24,28.93691143,63.91383079,24/07/2007,24,July,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-1.62,56.47333333,1308.266667,24.075,2.412246695,66.15862397,25/07/2007,25,July,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-1.846666667,56.58833333,1332.191667,23.925,18.93467786,62.88733173,26/07/2007,26,July,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-1.553333333,57.19,1356.233333,24.04166667,69.34475476,127.9803874,27/07/2007,27,July,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-1.558333333,57.335,1380.2,23.96666667,16.15068086,142.1977859,28/07/2007,28,July,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-1.526666667,57.09833333,1428.183333,47.98333333,26.42543933,119.9956588,30/07/2007,30,July,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-1.996666667,56.51833333,1452.233333,24.05,70.67975325,50.88883613,31/07/2007,31,July,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-2.528333333,56.87,1476.3,24.06666667,50.93705018,76.84398756,01/08/2007,1,August,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-2.28,56.87666667,1500.3,24,15.16117406,79.33409083,02/08/2007,2,August,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-1.975,56.43166667,1548.183333,47.88333333,52.96583505,45.29927937,04/08/2007,4,August,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-1.891666667,56.12833333,1572.241667,24.05833333,34.16736993,41.31390323,05/08/2007,5,August,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-2.24,56.64666667,1620.275,48.03333333,61.59551938,55.37400001,07/08/2007,7,August,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-2.071666667,57.455,1644.241667,23.96666667,90.59440737,144.9525622,08/08/2007,8,August,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-1.896666667,57.66666667,1668.183333,23.94166667,25.79567726,170.2644363,09/08/2007,9,August,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-2.036666667,57.46333333,1692.225,24.04166667,24.14557952,146.3038517,10/08/2007,10,August,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-2.446666667,56.87,1716.266667,24.04166667,70.5775492,77.09514179,11/08/2007,11,August,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-2.981666667,56.72166667,1740.266667,24,36.6268679,65.92685424,12/08/2007,12,August,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-2.673333333,56.86666667,1764.333333,24.06666667,24.8135271,76.83706108,13/08/2007,13,August,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-2.761666667,57.005,1788.2,23.86666667,16.31622601,92.78150526,14/08/2007,14,August,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-2.293333333,57.155,1812.283333,24.08333333,32.94865567,109.7044279,15/08/2007,15,August,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-2.276666667,56.45166667,1836.225,23.94166667,78.32724451,34.65731335,16/08/2007,16,August,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-2.288333333,56.56666667,1884.183333,47.95833333,12.82550184,45.9904698,18/08/2007,18,August,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-2.525,56.155,1932.25,48.06666667,48.11593419,3.187564034,20/08/2007,20,August,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-2.475,56.50333333,1956.25,24,38.90928196,36.30004704,21/08/2007,21,August,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-1.911666667,56.81,1980.141667,23.89166667,48.57742669,80.41668095,22/08/2007,22,August,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-2.263333333,57.035,2004.133333,23.99166667,32.96093922,96.82032197,23/08/2007,23,August,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-2.4,57.54666667,2028.316667,24.18333333,57.57455335,152.4631134,24/08/2007,24,August,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-2.798333333,57.615,2076.166667,47.85,25.01490068,160.5134213,26/08/2007,26,August,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-2.501666667,57.36,2100.191667,24.025,33.51234101,131.432987,27/08/2007,27,August,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-2.36,56.29166667,2124.233333,24.04166667,119.2800666,17.12946724,28/08/2007,28,August,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-1.996666667,55.335,2148.116667,23.88333333,108.9217584,100.2883576,29/08/2007,29,August,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-1.846666667,54.95,2172.108333,23.99166667,43.91487598,143.9488522,30/08/2007,30,August,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-2.155,55.60166667,2244.183333,72.075,75.1488319,68.9712954,02/09/2007,2,September,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-2.3,56.27166667,2316.141667,71.95833333,75.14657001,18.56466607,05/09/2007,5,September,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,-0.57,55.69833333,2340.1,23.95833333,125.433748,134.8476136,06/09/2007,6,September,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,1.02,54.915,3419.583333,1079.483333,133.4135892,265.6797204,21/10/2007,21,October,2007,2008,-4.5,BAS,65,Autumn
6453,M84575,M,3.728333333,54.755,3491.583333,72,174.9258677,427.4156639,24/10/2007,24,October,2007,2008,-4.5,BAS,65,Autumn
